"cvegeo","fecha","J029","J189","J209","J441","J459","nomgeo","POB","IM","GM","num_establecimientos","densidad_industrial","clasif_industrial","cases","PM10","PM25","NO2","TMP","RH","E","SIR","tasa","idarea","idarea1","idtime","RR","Predicted_Mean","Predicted_Mode","Lower_CI","Median","Upper_CI","Exc_Prob","NO2_std","TMP_std","PM10_std","PM25_std","RH_std","IM_std","superficie_km2","dens_industrial_km2","dens_industrial_km2_std","dens_industrial_pob","dens_industrial_pob_std","RR_corrected"
"15030",2020,1,8,0,0,1,"Chiconcuac",28142,58.42800524,"Muy bajo",2,0.710681544,"Baja",10,41.13095474,19.24097061,15.82734966,17.13964081,51.84506989,90.238962511379,0.110816876897704,35.5340771800156,24,24,3,9.77716744397387,9.98247044934177,9.37692847742999,6.55828449352219,9.77542994061728,14.5909849350217,0,-0.86279449743354,0.386887690804229,-0.0715375451863604,-0.895444805705575,-0.778804304298227,0.564372269036007,6.79539932032499,0.294316773117073,-0.828133314484039,7.10681543600313,-0.516130078404739,0.108347516104709
"15030",2021,0,8,0,0,1,"Chiconcuac",28294,58.42800524,"Muy bajo",2,0.706863646,"Baja",9,43.84393311,20.38861656,13.74959946,17.17424393,61.02941132,90.238962511379,0.0997351892079335,31.8088640701209,24,24,4,5.65989422435428,5.77295544635428,5.43669324708885,3.83560381804045,5.65806153928062,8.36752392125465,0,-1.32091947900769,0.408499056067346,0.442806703689799,-0.394652781066974,1.90389551674282,0.564372269036007,6.79539932032499,0.294316773117073,-0.828133314484039,7.06863646002686,-0.517905251827753,0.0627211801514293
"15030",2022,0,7,0,0,1,"Chiconcuac",28494,58.42800524,"Muy bajo",2,0.701902155,"Baja",8,42.91208267,20.1852417,13.78137493,17.22148705,55.3290596,90.238962511379,0.0886535015181631,28.0760861935846,24,24,5,9.34651751274029,9.52846153995368,8.99158764351849,6.36157054713046,9.3452158109339,13.7432197635335,0,-1.31391327748825,0.438004728460162,0.266140380092563,-0.483398363186609,0.238851522498038,0.564372269036007,6.79539932032499,0.294316773117073,-0.828133314484039,7.01902154839615,-0.520212151640015,0.103575188063157
"15031",2018,4,215,1,2,16,"Chimalhuacan",709337,49.11435925,"Muy bajo",64,0.902250975,"Media",238,41.12672806,24.29846764,20.08679199,16.5322628,56.10892868,89.7184593530828,2.65274283259103,33.5524581404889,25,25,1,242.177931161634,244.356747873758,238.215111064495,186.00352101389,242.256720513831,314.732312125597,0.999922661189697,0.0763737139074607,0.0075499886867575,-0.0723388669270276,1.31146768090009,0.466647348393356,-1.55566392919588,54.5040778034716,1.17422406871589,0.087045719559548,9.02250975206425,-0.427057767020466,2.69930996260818
"15031",2019,8,260,3,1,19,"Chimalhuacan",713200,49.11435925,"Muy bajo",58,0.813236119,"Media",291,47.75265503,23.44016075,17.55781174,17.71922493,53.86553574,89.7184593530828,3.2434796818655,40.8020190689849,25,25,2,293.27118157972,295.921265066082,288.393079445728,225.162053469602,293.347098601509,381.417020238336,0.999999805347095,-0.481243380983273,0.74886672963143,1.18384786429742,0.936932969036762,-0.188636417408754,-1.55566392919588,54.5040778034716,1.06414056227378,-0.0274505661216193,8.13236118900729,-0.468446202180568,3.26879422244162
"15031",2020,0,221,0,0,3,"Chimalhuacan",714694,57.80197319,"Muy bajo",59,0.825528128,"Media",224,41.12672806,19.73488045,15.88677311,18.19670868,52.0911293,89.7184593530828,2.49669913655626,31.3420848642916,25,25,3,207.381242315259,209.232238242109,204.00397674407,159.451936114574,207.444648038559,269.24543632957,0.996365858015845,-0.849692168319904,1.04707902171529,-0.0723388669270276,-0.679920053701242,-0.706931591354838,0.421870545363202,54.5040778034716,1.08248781334746,-0.00836785184142461,8.25528128121965,-0.462730897480268,2.31146682422533
"15031",2021,0,135,2,1,15,"Chimalhuacan",715181,57.80197319,"Muy bajo",59,0.824965988,"Media",153,43.02922058,20.86140823,18.41961098,17.25545692,54.98308182,89.7184593530828,1.70533467809423,21.3931857809422,25,25,4,131.945703262639,133.178854922951,129.470709755215,101.019028132577,131.911051566149,172.600136982689,0.254044069524142,-0.291224503379209,0.459220597679776,0.288348154028437,-0.188343250107913,0.13779315750102,0.421870545363202,54.5040778034716,1.08248781334746,-0.00836785184142461,8.24965987631103,-0.462992270875929,1.47066394378634
"15031",2022,8,158,6,1,31,"Chimalhuacan",716998,57.80197319,"Muy bajo",60,0.836822418,"Media",204,41.94237518,20.49359512,17.90788841,17.80900383,52.84632874,89.7184593530828,2.27377957079231,28.4519622090996,25,25,5,226.138395288889,228.180849898866,222.298386131276,173.697438651437,226.169719464523,294.178048804665,0.999501827249619,-0.404054666000456,0.80493810703384,0.0822968684417004,-0.348843857499523,-0.486341642910566,0.421870545363202,54.5040778034716,1.10083506442115,0.0107148624387698,8.36822417914694,-0.457479493386996,2.52053364401781
"15033",2018,22,429,13,4,42,"Ecatepec de Morelos",1687044,51.01237261,"Muy bajo",173,1.025462288,"Alta",510,45.40690613,25.81311417,23.69654655,17.43692398,55.16864777,415.093059612104,1.228640152347,30.2303911456963,26,26,1,448.348940004911,452.776296403686,440.168668893746,340.162593804443,448.460757803,590.102621905283,0.999999805355498,0.872291693502509,0.57255578008194,0.739125389041353,1.97240575363108,0.191996035807593,-1.12362506576386,155.230970153759,1.11446832953914,0.0248946271298323,10.2546228788342,-0.369769313863724,1.08011668618088
"15033",2019,28,472,15,9,60,"Ecatepec de Morelos",1677339,51.01237261,"Muy bajo",238,1.418914125,"Alta",584,54.67535019,24.81459045,22.24872589,17.9714756,53.08215714,415.093059612104,1.40691342935422,34.8170524861104,26,26,2,536.648654070883,541.346614088547,527.752713000087,413.932740324243,536.694175455744,695.404999323742,0.999999805360683,0.553060434044478,0.906409788385555,2.49629785713272,1.5366853858744,-0.417457356399845,-1.12362506576386,155.230970153759,1.53319920479951,0.460410640989241,14.1891412529012,-0.186829560467885,1.29283938057738
"15033",2020,11,397,0,0,15,"Ecatepec de Morelos",1661966,59.5106885,"Muy bajo",235,1.413988012,"Alta",423,45.40690613,20.35347366,21.04484558,17.94028282,51.90971756,415.093059612104,1.01904859694663,25.4517842121921,26,26,3,389.71629435183,393.355831942149,382.698453751918,298.162828013386,389.710256863353,509.425854067929,0.999999805226495,0.287615798382197,0.886928349655403,0.739125389041353,-0.409987897304409,-0.759921045867392,0.810820083875028,155.230970153759,1.51387316440287,0.440309901888038,14.1398801178845,-0.189120011047898,0.938864876989299
"15033",2021,4,164,4,2,18,"Ecatepec de Morelos",1657405,59.5106885,"Muy bajo",235,1.417879154,"Alta",192,46.58665848,20.77381325,19.3104248,17.5139637,57.3565712,415.093059612104,0.462546880883578,11.584374368365,26,26,4,228.153299053672,230.315561584862,223.726748521857,174.427057657689,228.06007631699,299.128745517295,0.999542811752459,-0.0948081753367441,0.620670907523867,0.962790584101729,-0.226566595367291,0.831077437435374,0.810820083875028,155.230970153759,1.51387316440287,0.440309901888038,14.1787915446134,-0.18731078152263,0.549643733544657
"15033",2022,16,265,0,4,54,"Ecatepec de Morelos",1656321,59.5106885,"Muy bajo",236,1.42484458,"Alta",339,45.82759857,20.49415588,20.07248878,17.58800888,53.0669899,415.093059612104,0.816684336560068,20.4670471484694,26,26,5,390.999024386908,394.710549058589,383.785977159158,298.545403004153,390.972722127125,512.287140765204,0.999999804960124,0.0732199864681852,0.666915796162615,0.818883023474567,-0.348599161706593,-0.421887630725315,0.810820083875028,155.230970153759,1.52031517786842,0.447010148255106,14.2484458024743,-0.184072130296593,0.941955099784824
"15037",2018,1,31,1,0,0,"Huixquilucan",284146,51.48788854,"Muy bajo",43,1.51330654,"Media",33,33.4056015,20.82605934,21.25720406,10.93927288,60.23957443,414.848782554438,0.0795470575972332,11.6137478620146,27,27,1,37.9273606334016,38.5202428715938,36.7689236260619,26.8566234496246,37.9201753114595,53.6202585765524,0,0.334438907693949,-3.48554971082161,-1.53616072591994,-0.203768253081893,1.67318814380768,-1.01538485720126,140.387180088079,0.30629577410859,-0.815674126327447,15.1330653959584,-0.142940770649685,0.0914245436610981
"15037",2019,0,61,0,1,1,"Huixquilucan",287127,51.48788854,"Muy bajo",51,1.776217493,"Media",63,35.96884155,20.80148697,20.29995728,13.95018482,54.05778885,414.848782554438,0.151862564503809,21.9415102028022,27,27,2,55.8418605058358,56.5044722062365,54.536299990401,41.3260819215182,55.8331823682338,75.5236281993685,0,0.123374717470593,-1.60508581882515,-1.05020485071459,-0.214490764604257,-0.13248025338518,-1.01538485720126,140.387180088079,0.363281034407862,-0.756404569481781,17.762174926078,-0.0206974352872501,0.13460774830286
"15037",2020,0,21,0,1,0,"Huixquilucan",289243,59.19843284,"Muy bajo",54,1.866942329,"Media",22,33.4056015,16.90712738,15.47140598,14.66473103,52.20463181,414.848782554438,0.0530313717314888,7.6060613394274,27,27,3,38.4547303616009,38.9197924984674,37.5652875036949,28.3559137430497,38.4576741941975,52.127017286815,0,-0.941276834646857,-1.15881625869052,-1.53616072591994,-1.91385128929121,-0.673778080503193,0.739742301552878,140.387180088079,0.384650507020089,-0.734178485664656,18.6694232876854,0.0214860737885214,0.0926957773018285
"15037",2021,1,31,0,0,1,"Huixquilucan",290907,59.19843284,"Muy bajo",54,1.856263342,"Media",33,31.93253326,16.16148758,17.13039017,14.17148972,59.90775681,414.848782554438,0.0795470575972332,11.3438315337891,27,27,4,27.5234678934893,27.8876277746881,26.7865321902579,20.0486278228174,27.5113735106442,37.8804288174829,0,-0.575485941460776,-1.46686992880085,-1.81543467289436,-2.23922207554556,1.57626589014618,0.739742301552878,140.387180088079,0.384650507020089,-0.734178485664656,18.5626334189277,0.0165207615448474,0.0663457844181513
"15037",2022,0,38,1,1,4,"Huixquilucan",293117,59.19843284,"Muy bajo",53,1.808151694,"Media",44,32.6374054,17.25096893,17.01271248,13.63527012,57.79471588,414.848782554438,0.106062743462978,15.0110706646152,27,27,5,39.5443361993942,39.992195514355,38.6665231838974,29.4629731944987,39.5402077106316,53.1073930304204,0,-0.60143279953974,-1.80176567337078,-1.68180038542231,-1.76381102122825,0.959057289184645,0.739742301552878,140.387180088079,0.37752734948268,-0.741587180270365,18.0815169369228,-0.00584927773436252,0.0953222905847748
"15039",2018,2,45,0,1,5,"Ixtapaluca",535382,50.18332871,"Muy bajo",105,1.961216477,"Alta",53,40.91054153,23.77612114,17.12862206,16.78451157,59.14888763,411.96227526994,0.128652556754794,9.89947364685402,28,28,1,61.0260545126355,61.7903711162511,59.5723380917553,44.7547510230877,61.0325618541269,83.1626778657359,0,-0.575875793600446,0.165091860796612,-0.113324928452461,1.08353417815223,1.35460402915202,-1.3123377438934,322.208032941517,0.325876419161338,-0.795308576553105,19.6121647720693,0.0653198745926942,0.148135055503924
"15039",2019,4,66,2,0,10,"Ixtapaluca",543993,50.18332871,"Muy bajo",91,1.672815643,"Media",82,50.25447083,23.1587925,18.89701271,16.93281364,53.71455002,411.96227526994,0.199047351960247,15.073723375117,28,28,2,78.4784947087405,79.3391685916792,76.7424494175079,58.7851276106894,78.4519878517564,104.972835828073,2.02762590483241e-05,-0.185961773162788,0.257713861473035,1.658158526965,0.814153835292143,-0.232738584897943,-1.3123377438934,322.208032941517,0.282426229939826,-0.840500498929079,16.7281564284835,-0.0687752610774378,0.190499226312208
"15039",2020,1,60,0,0,1,"Ixtapaluca",551268,58.92562621,"Muy bajo",97,1.759579733,"Media",62,40.91054153,19.61437798,15.62229443,17.32792854,51.92951584,411.96227526994,0.150499217335797,11.2467982904867,28,28,3,50.8589764105039,51.3918500867847,49.7989886574327,38.3303774026371,50.8480258509261,67.5665011406552,0,-0.908007306685313,0.504482720026829,-0.113324928452461,-0.732503061487966,-0.754138068109243,0.677644178933804,322.208032941517,0.301047739606188,-0.821132532196519,17.5957973254388,-0.0284333445746848,0.123455421681945
"15039",2021,0,22,1,0,1,"Ixtapaluca",554662,58.92562621,"Muy bajo",97,1.74881279,"Media",24,41.49901199,20.23142052,17.71798706,17.05377579,59.49339294,411.96227526994,0.0582577615493407,4.32695948163025,28,28,4,34.9679843914809,35.3626923603619,34.1348697877628,26.1154463197725,34.9427676244888,47.0143948351131,0,-0.445926182831333,0.333260725647768,-0.00175883559986462,-0.463247562529645,1.45523229308675,0.677644178933804,322.208032941517,0.301047739606188,-0.821132532196519,17.4881279049223,-0.0334395525434651,0.0848815206891649
"15039",2022,4,42,0,0,7,"Ixtapaluca",559160,58.92562621,"Muy bajo",97,1.734744975,"Media",53,42.57974243,20.42726517,18.1191864,16.89990234,54.81040192,411.96227526994,0.128652556754794,9.47850346948995,28,28,5,56.1509619090429,56.7611268693053,54.9172894176263,42.1179434476565,56.1312154706687,75.0108460665838,0,-0.357465385067933,0.237159121739046,0.203133135728091,-0.377787897213755,0.0873542294234737,0.677644178933804,322.208032941517,0.301047739606188,-0.821132532196519,17.3474497460476,-0.0399805380583211,0.136301222902631
"15057",2018,4,231,9,0,29,"Naucalpan de Juarez",853318,51.00139391,"Muy bajo",87,1.01954957,"Media",273,35.57064056,23.26445007,23.39798737,13.65501118,57.98191452,408.124840220541,0.668912972443621,31.9927623699488,29,29,1,283.636022856984,286.61740332859,277.930756234529,213.484491419761,283.642896377722,376.786450476506,0.999999805248375,0.806462115511712,-1.78943640195418,-1.12569840841048,0.860259054762219,1.01373706800762,-1.12612411301502,156.96461234839,0.554265058208787,-0.557764809027314,10.1954957003134,-0.372518496973121,0.694973681836455
"15057",2019,1,268,2,2,12,"Naucalpan de Juarez",849745,51.00139391,"Muy bajo",99,1.165055399,"Media",285,40.44945908,23.26882172,21.38031197,16.12753296,53.48770523,408.124840220541,0.698315740463121,33.5394736067879,29,29,2,378.52234417239,382.002063048217,371.913567274772,290.119268986113,378.549768396558,493.653396708522,0.999999805489203,0.361583079789508,-0.245223876939318,-0.200739966123857,0.862166687908584,-0.298998804226165,-1.12612411301502,156.96461234839,0.630715411065171,-0.478249886910681,11.6505539897263,-0.304863963600938,0.927467056324838
"15057",2020,0,387,2,0,5,"Naucalpan de Juarez",843256,59.51122412,"Muy bajo",104,1.233314675,"Alta",394,35.57064056,19.06373596,17.87582779,16.42902946,51.82035065,408.124840220541,0.965390883306912,46.7236521293652,29,29,3,254.385247627573,256.662753449417,250.132322264311,195.5942813168,254.428034700272,330.527400329573,0.999990382054243,-0.411123740495916,-0.0569243540335409,-1.12569840841048,-0.972783726484771,-0.786024669659172,0.810942005385649,156.96461234839,0.662569724755331,-0.445118669362084,12.3331467549593,-0.273126063235655,0.623302535298047
"15057",2021,3,163,2,0,10,"Naucalpan de Juarez",837751,59.51122412,"Muy bajo",104,1.24141899,"Alta",178,37.79555893,19.39389229,20.28692055,15.95759964,54.05645752,408.124840220541,0.436141058955914,21.2473634767371,29,29,4,176.713537392658,178.403956321451,173.212650542765,134.965121972648,176.626871762242,232.024545649498,0.930028263471394,0.120500237328064,-0.351355666468533,-0.703883778230282,-0.828715203480833,-0.132869128165148,0.810942005385649,156.96461234839,0.662569724755331,-0.445118669362084,12.4141898965206,-0.269357873352656,0.432988928821794
"15057",2022,4,150,2,2,25,"Naucalpan de Juarez",834031,59.51122412,"Muy bajo",104,1.246956048,"Alta",183,38.77572632,19.92982864,20.13098335,15.0268259,54.43560791,408.124840220541,0.448392212297373,21.941630466973,29,29,5,251.854898980455,254.209436680025,247.297449439914,192.675460577265,251.843554218674,329.295259634659,0.999976258477011,0.0861175060080405,-0.932670047150319,-0.518057210072846,-0.594851571762425,-0.0221212110550323,0.810942005385649,156.96461234839,0.662569724755331,-0.445118669362084,12.4695604839628,-0.266783357071621,0.617102597441407
"15058",2018,20,231,0,2,34,"Nezahualcoyotl",1084058,51.00193286,"Muy bajo",85,0.784090888,"Media",287,40.90605927,24.55559921,25.05169487,17.07449341,54.47472,405.407396621729,0.707929856217668,26.4745982226043,30,30,1,284.436520910801,287.026911164622,279.4162898087,218.363576692724,284.421334542393,370.617506463917,0.999999805304676,1.17108954664686,0.346199907236088,-0.114174704727297,1.42367078634284,-0.0106967667828717,-1.12600143350688,62.8996311385657,1.35135927606233,0.271281523450801,7.84090888125912,-0.481997597354506,0.70160663885518
"15058",2019,11,225,5,1,24,"Nezahualcoyotl",1089663,51.00193286,"Muy bajo",91,0.835120583,"Media",266,46.71268463,24.17467308,20.77048874,17.91884041,52.29302216,405.407396621729,0.656130110640766,24.4112170460041,30,30,2,301.361690826259,304.16779786508,295.966873808049,230.643920084852,301.361090390543,393.767603567651,0.999999805266257,0.227122615770667,0.873536500751851,0.986683448924129,1.25744812169575,-0.647959704963255,-1.12600143350688,62.8996311385657,1.44674934260791,0.370495371767768,8.35120583152773,-0.458270780152152,0.743355186258351
"15058",2020,6,170,1,0,13,"Nezahualcoyotl",1091644,59.41544801,"Muy bajo",91,0.833605095,"Media",190,40.90605927,20.70495415,18.85469055,18.52743721,51.68399811,405.407396621729,0.468664364743404,17.4049415377174,30,30,3,214.894627768591,216.884265918771,211.121602831057,164.548261679122,214.911659029754,280.517879918847,0.998109820363374,-0.195293423700074,1.25363539769421,-0.114174704727297,-0.256614266518653,-0.825852559055973,0.789140788081078,62.8996311385657,1.44674934260791,0.370495371767768,8.33605094701203,-0.458975423153521,0.530070811631246
"15058",2021,9,142,0,0,12,"Nezahualcoyotl",1092069,59.41544801,"Muy bajo",91,0.833280681,"Media",163,45.12952423,21.60304642,21.63837624,17.41591644,52.96908569,405.407396621729,0.402064691858815,14.925796813205,30,30,4,137.671669498552,139.027040080816,134.854821989691,104.752236613691,137.598441015528,181.486596861585,0.365995254109176,0.41848389921366,0.559435529069328,0.68653750755104,0.135281375343349,-0.450484956799044,0.789140788081078,62.8996311385657,1.44674934260791,0.370495371767768,8.33280680982612,-0.459126262875273,0.339588450151067
"15058",2022,10,201,4,2,35,"Nezahualcoyotl",1094546,59.41544801,"Muy bajo",92,0.840531143,"Media",252,42.29057312,20.0332737,21.01610184,18.2066555,51.61727905,405.407396621729,0.621596946922831,23.0232443405759,30,30,5,257.944531032239,260.612937554044,252.662163759085,194.730155858275,257.889968934944,342.097498496898,0.999974173786293,0.28127806569524,1.05329130431369,0.148310519670894,-0.549711813253923,-0.845340860061135,0.789140788081078,62.8996311385657,1.46264768703217,0.387031013153929,8.40531142592454,-0.455755081112207,0.636260051448734
"15070",2018,2,48,1,0,6,"La Paz",306089,48.73683044,"Muy bajo",51,1.666182058,"Media",57,41.10736084,24.01012039,20.87339401,16.40278625,56.42435074,55.7881319881067,1.02172268489204,18.6220347676656,31,31,1,52.8031057314313,53.4035340521876,51.6652807190225,39.286696971684,52.8106896683525,70.9113607250971,0,0.24981228988194,-0.0733145407273043,-0.0760106316317787,1.18564315886307,0.558780541651003,-1.64159963514119,36.8469401367201,1.38410407514885,0.305338922165236,16.6618205815955,-0.071859619140413,0.946493525588708
"15070",2019,5,53,1,0,7,"La Paz",307632,48.73683044,"Muy bajo",54,1.755344047,"Media",66,47.58110809,24.00109673,19.5653038,17.53484154,53.4545784,55.7881319881067,1.18304731934868,21.4542050241847,31,31,2,63.6282567435855,64.3133062535628,62.3189653393605,47.726070181755,63.6332897921378,84.7901216108016,0,-0.0386096789156452,0.633710154451452,1.15132486928316,1.18170555340116,-0.308674984232102,-1.64159963514119,36.8469401367201,1.46552196192231,0.390020505491009,17.553440474333,-0.0304027728907397,1.14053391780801
"15070",2020,0,27,0,1,3,"La Paz",308152,57.43834445,"Muy bajo",58,1.882188011,"Media",31,41.10736084,21.03840446,16.94667625,18.09057999,51.86366272,55.7881319881067,0.555673740906199,10.0599704042161,31,31,3,41.7167611316223,42.1863792344334,40.8337513044877,31.0779708677753,41.7251673381042,55.9323479026775,0,-0.615993186371601,0.980796389268096,-0.0760106316317787,-0.111108367368075,-0.773373432406779,0.339098869013772,36.8469401367201,1.57407914428693,0.502929283258706,18.821880111114,0.0285747212492535,0.747771248919319
"15070",2021,0,15,0,0,5,"La Paz",308237,57.43834445,"Muy bajo",57,1.849226407,"Media",20,42.19239044,21.29032135,19.65513039,16.8620224,56.32077026,55.7881319881067,0.358499187681419,6.48851370860734,31,31,4,27.3522622689798,27.6645946693031,26.7211935913277,20.3702446751361,27.3426586518097,36.8015209346303,0,-0.0188037345395506,0.213501219807517,0.129696402671041,-0.00118076349010186,0.528525205732014,0.339098869013772,36.8469401367201,1.54693984869578,0.474702088816782,18.4922640695309,0.0132488613524061,0.490288190233918
"15070",2022,3,45,0,0,11,"La Paz",308898,57.43834445,"Muy bajo",57,1.845269312,"Media",59,41.66412735,21.78661537,19.13415527,17.12636948,52.65602493,55.7881319881067,1.05757260366018,19.1001560385629,31,31,5,43.3002158283478,43.7733740521368,42.3917352171015,32.4128006121415,43.3023206761028,57.8283199100652,0,-0.133674000104001,0.378599086766289,0.0295448182575443,0.215384360180514,-0.541928426233191,0.339098869013772,36.8469401367201,1.54693984869578,0.474702088816782,18.4526931220014,0.0114089666831127,0.77615461004464
"15099",2018,6,35,1,0,18,"Texcoco",269031,50.57048571,"Muy bajo",53,1.970033193,"Media",60,41.19303513,24.27477646,16.34644127,16.33051109,58.21941757,55.8790980132138,1.07374675206482,22.3022625645372,32,32,1,74.5862447245209,75.5036455408181,72.8615294188061,54.8349653724146,74.60015659834,101.343426591749,6.66596086607019e-06,-0.748339528656954,-0.118453964057055,-0.0597679373201214,1.3011296894679,1.08311051133917,-1.22421040307756,425.575197987991,0.124537332651363,-1.00471849010771,19.7003319320078,0.0694193035350218,1.33477896702777
"15099",2019,3,49,0,0,15,"Texcoco",276178,50.57048571,"Muy bajo",55,1.99146927,"Media",67,49.02175522,22.89092827,16.62725067,17.40606308,54.00768661,55.8790980132138,1.19901720647238,24.2597165596101,32,32,2,103.393105703862,104.427322068199,101.365648347458,78.3992803281355,103.382225321492,136.437037696149,0.00930756930504073,-0.686423615376884,0.553281616877912,1.42445220939367,0.697267377347547,-0.147114865056161,-1.22421040307756,425.575197987991,0.129236854638207,-0.999830584286385,19.9146926981874,0.079386242807972,1.85030019059028
"15099",2020,0,100,0,0,3,"Texcoco",283079,57.67347136,"Muy bajo",54,1.9075947,"Media",103,41.19303513,18.85724831,14.91602421,17.41605377,52.14247513,55.8790980132138,1.84326525771127,36.3856026056331,32,32,3,79.4426157732246,80.2832652149605,77.814815128338,59.7524289929486,79.44052655906,105.637057331301,1.82164657893669e-05,-1.06373345293902,0.559521298467914,-0.0597679373201214,-1.06288761985569,-0.691933733315472,0.392620074448638,425.575197987991,0.126887093644785,-1.00227453719705,19.075946997128,0.0403878401762872,1.42168751103389
"15099",2021,2,69,0,0,4,"Texcoco",285111,57.67347136,"Muy bajo",54,1.893999179,"Media",75,42.61930084,20.22797203,15.90589714,17.33197594,58.63302612,55.8790980132138,1.34218344008102,26.3055441564864,32,32,4,50.8886190267338,51.3990139480695,49.8415374725285,38.6113862919204,50.867311832145,67.2306619533515,0,-0.845475494009694,0.507010522137332,0.210632878779188,-0.464752361365075,1.20392348323519,0.392620074448638,425.575197987991,0.126887093644785,-1.00227453719705,18.9399917926702,0.0340664536146381,0.910691489950322
"15099",2022,0,54,2,1,12,"Texcoco",287714,57.67347136,"Muy bajo",55,1.911620568,"Media",69,42.38861847,20.06619644,15.71587658,17.41054153,54.96074295,55.8790980132138,1.23480876487454,23.9821489395719,32,32,5,83.3274553632384,84.1626726329171,81.6994346075185,63.1592306347211,83.3218583188906,109.978697222356,5.97699384710104e-05,-0.887373295559039,0.556078631099827,0.166898600747836,-0.535345496166976,0.131268086214415,0.392620074448638,425.575197987991,0.129236854638207,-0.999830584286385,19.1162056764704,0.0422597116916114,1.49120974256839
"15100",2018,1,2,0,1,0,"Tezoyuca",45805,47.33345363,"Bajo",16,3.493068442,"Baja",4,40.45031738,24.84592247,17.20132637,16.70396423,57.77902222,55.6124122518021,0.0719263890566154,8.73267110577448,33,33,1,14.0592767860247,14.3165825903395,13.5633348486103,9.67529994880881,14.0594588586376,20.4280859221689,0,-0.559845155904389,0.114786050635203,-0.2005772439755,1.55035756912204,0.954473250231569,-1.96104592289506,16.1951809678795,0.987948207045872,-0.10669714858293,34.9306844230979,0.77757127131239,0.252808252991563
"15100",2019,2,10,0,1,0,"Tezoyuca",46904,47.33345363,"Bajo",12,2.558417193,"Baja",13,53.30914688,23.86219788,16.19832611,17.49068832,54.3533783,55.6124122518021,0.233760764434,27.7161862527716,33,33,2,17.5541735729639,17.8508881867501,16.9751983059725,12.2608153905253,17.5524377293278,25.1472441723973,0,-0.780997571450477,0.606134277913073,2.23728406510825,1.12109501727591,-0.0461400655055764,-1.96104592289506,16.1951809678795,0.740961155284404,-0.363584860030423,25.5841719256353,0.342994906726874,0.315652079494089
"15100",2020,0,15,0,0,0,"Tezoyuca",47940,55.85936121,"Bajo",12,2.503128911,"Baja",15,40.45031738,19.72711372,17.09047699,16.98469734,51.43940735,55.6124122518021,0.269723958962308,31.2891113892365,33,33,3,12.9834329405614,13.2271250715074,12.5051355217565,8.90006309547659,12.9805890851987,18.9642538012586,0,-0.584286433864563,0.290117806316796,-0.2005772439755,-0.683309179451672,-0.897296286739808,-0.0203201628879827,16.1951809678795,0.740961155284404,-0.363584860030423,25.0312891113892,0.317288013003454,0.233462862243323
"15100",2021,0,10,0,0,1,"Tezoyuca",48863,55.85936121,"Bajo",12,2.455845937,"Baja",11,44.45620346,20.50670624,13.89489174,17.06041908,62.67770767,55.6124122518021,0.197797569905692,22.5119210854839,33,33,4,7.36469243381195,7.49558719587128,7.10445731956575,5.10181657598929,7.36209996840418,10.6528578863571,0,-1.2888838555252,0.33740978985755,0.558884935924246,-0.343122629336708,2.38535456929108,-0.0203201628879827,16.1951809678795,0.740961155284404,-0.363584860030423,24.5584593659824,0.295303274644354,0.132428933319168
"15100",2022,2,12,0,0,3,"Tezoyuca",49896,55.85936121,"Bajo",12,2.405002405,"Baja",17,42.96656799,20.309618,14.68107033,16.86454201,55.50333786,55.6124122518021,0.305687153490615,34.0708674042007,33,33,5,12.2431245816811,12.4512658491248,11.8348363357201,8.54426669051307,12.2411943595308,17.5593328461373,0,-1.1155386420064,0.215074841262189,0.276470064729961,-0.429124953260788,0.289757323472093,-0.0203201628879827,16.1951809678795,0.740961155284404,-0.363584860030423,24.050024050024,0.271663016174034,0.220150935482652
"15104",2018,7,91,2,2,17,"Tlalnepantla de Baz",694391,51.45996531,"Muy bajo",126,1.814539647,"Alta",119,41.6567421,25.41123199,29.50192261,16.70756149,56.25053024,55.2687381715801,2.15311591935695,17.1373188880616,34,34,1,124.908762513091,126.128894392006,122.590080850336,94.9613339737892,124.919847733793,164.21664007325,0.149230059715488,2.15232420199103,0.117032717982147,0.028144674081676,1.79703861136184,0.508008450064763,-1.02174093498595,79.8605983668972,1.5777492602939,0.506746518595751,18.1453964697123,-0.00287912869335661,2.26002558852195
"15104",2019,7,91,1,1,17,"Tlalnepantla de Baz",687329,51.45996531,"Muy bajo",134,1.949575822,"Alta",117,49.7518692,24.68876648,27.19939423,17.45333862,50.85811615,55.2687381715801,2.11692909718288,17.0224157572283,34,34,2,145.025969734327,146.433399913705,142.302263147048,110.393110316715,145.022381648978,190.550585597133,0.514154636254697,1.64463768045371,0.582807537169237,1.56287201059433,1.48178026406016,-1.06708851518626,-1.02174093498595,79.8605983668972,1.67792381650303,0.610936646403285,19.4957582176803,0.0599074239878278,2.62401448869881
"15104",2020,2,56,0,0,13,"Tlalnepantla de Baz",678095,60.02981546,"Muy bajo",148,2.182585036,"Alta",71,41.6567421,20.60882568,24.1056881,17.78496742,51.42411041,55.2687381715801,1.28463218717935,10.4705092944204,34,34,3,98.2762079395525,99.2228274278528,96.4700132132791,74.8621384007449,98.2826799975297,128.96419187649,0.00292008516343512,0.962503676182125,0.789926176429778,0.028144674081676,-0.298561324421582,-0.901764445781287,0.928987335224257,79.8605983668972,1.85322928986902,0.793269370066469,21.8258503602003,0.168247617479304,1.77815183032507
